customer_id,country,region,Profession ,,,,
1863627,Benin,Oueme,Farmer,,,,
1887757,Benin,Oueme,Doctor,,,,
1660804,Benin,Atacora,Farmer,,,,
1227545,Benin,Collines,Ingenieur,,,,
2025380,Benin,Borgou,Security agent,,,,
1552878,Benin,Atlantique,Driver,,,,
1536114,Benin,Mono,Nurse,,,,
1283745,Benin,Collines,Cmmercial,,,,
1743342,Benin,Oueme,Security agent,,,,
1145384,Benin,Collines,Ingenieur,,,,
2013588,Benin,Plateau,Farmer,,,,
1872188,Benin,Plateau,Security agent,,,,
1133901,Benin,Alibori,Cmmercial,,,,
2042791,Benin,Oueme,Nurse,,,,
1135588,Benin,Atlantique,Security agent,,,,
1304801,Benin,Atlantique,Cmmercial,,,,
1076582,Benin,Littoral,Ingenieur,,,,
1851968,Benin,Borgou,Ingenieur,,,,
1247049,Benin,Atlantique,Tehnician,,,,
2039354,Benin,Atlantique,Ingenieur,,,,
1664731,Benin,Atlantique,Driver,,,,
1161776,Benin,Oueme,Ingenieur,,,,
1831794,Benin,Oueme,Tehnician,,,,
1733957,Benin,Collines,Driver,,,,
1474344,Benin,Plateau,Driver,,,,
1815861,Benin,Atlantique,Teacher,,,,
1201195,Benin,Atlantique,Driver,,,,
1701953,Benin,Atlantique,Driver,,,,
1285375,Benin,Atlantique,Teacher,,,,
1385560,Benin,Collines,Tehnician,,,,
1511061,Benin,Donga,Nurse,,,,
1917017,Benin,Atlantique,Statistian,,,,
2021287,Benin,Atlantique,Statistian,,,,
1490023,Benin,Plateau,Farmer,,,,
1918838,Benin,Oueme,Driver,,,,
1646463,Benin,Collines,Cmmercial,,,,
1304480,Benin,Borgou,Cmmercial,,,,
1032271,Benin,Oueme,Cmmercial,,,,
2000254,Benin,Littoral,Tehnician,,,,
1924763,Benin,Atlantique,Cmmercial,,,,
1775950,Benin,Couffo,Driver,,,,
2016941,Benin,Oueme,Statistian,,,,
1326349,Benin,Alibori,Driver,,,,
1871541,Benin,Borgou,Teacher,,,,
1157740,Benin,Plateau,Teacher,,,,
1608297,Benin,Borgou,Farmer,,,,
1827353,Benin,Atacora,Tehnician,,,,
1340188,Benin,Collines,Driver,,,,
1875071,Benin,Borgou,Nurse,,,,
1402368,Benin,Mono,Tehnician,,,,
1948631,Benin,Atlantique,Tehnician,,,,
1391501,Benin,Oueme,Farmer,,,,
1300082,Benin,Couffo,Tehnician,,,,
1203909,Benin,Collines,Farmer,,,,
1612978,Benin,Couffo,Nurse,,,,
1968215,Benin,Borgou,Tehnician,,,,
1999997,Benin,Alibori,Security agent,,,,
1896934,Benin,Donga,Driver,,,,
1323239,Benin,Collines,Tehnician,,,,
1301794,Benin,Atlantique,Teacher,,,,
1324818,Benin,Atlantique,Statistian,,,,
1301750,Benin,Collines,Driver,,,,
1800362,Benin,Oueme,Statistian,,,,
2018613,Benin,Atlantique,Teacher,,,,
1570119,Benin,Oueme,Driver,,,,
1426054,Benin,Atlantique,Doctor,,,,
1993298,Benin,Mono,Cmmercial,,,,
1761666,Benin,Oueme,Doctor,,,,
1562909,Benin,Oueme,Teacher,,,,
1305006,Benin,Donga,Farmer,,,,
1316916,Benin,Atlantique,Statistian,,,,
1565368,Benin,Atlantique,Doctor,,,,
1619547,Benin,Donga,Cmmercial,,,,
2038639,Benin,Collines,Security agent,,,,
1235685,Benin,Collines,Driver,,,,
1839629,Benin,Oueme,Driver,,,,
1917921,Benin,Couffo,Driver,,,,
1771240,Benin,Oueme,Teacher,,,,
1598079,Benin,Atlantique,Ingenieur,,,,
1076713,Benin,Zou,Statistian,,,,
1322822,Benin,Atlantique,Security agent,,,,
1859861,Benin,Oueme,Farmer,,,,
1057746,Benin,Oueme,Statistian,,,,
1710046,Benin,Atacora,Teacher,,,,
2011342,Benin,Oueme,Tehnician,,,,
1452491,Benin,Borgou,Statistian,,,,
1657972,Benin,Atlantique,Farmer,,,,
1742077,Benin,Atacora,Nurse,,,,
1242099,Benin,Oueme,Statistian,,,,
1833180,Benin,Atlantique,Tehnician,,,,
1237135,Benin,Borgou,Ingenieur,,,,
1212295,Benin,Atlantique,Driver,,,,
1910645,Benin,Alibori,Nurse,,,,
1858108,Benin,Atlantique,Security agent,,,,
1146945,Benin,Atlantique,Tehnician,,,,
1501630,Benin,Atlantique,Cmmercial,,,,
1128800,Benin,Zou,Ingenieur,,,,
1945444,Benin,Donga,Teacher,,,,
1246547,Benin,Atlantique,Nurse,,,,
1834144,Benin,Plateau,Doctor,,,,
1957373,Benin,Borgou,Statistian,,,,
1413521,Benin,Oueme,Tehnician,,,,
1764172,Benin,Oueme,Statistian,,,,
1725848,Benin,Oueme,Security agent,,,,
1773556,Benin,Plateau,Tehnician,,,,
1035695,Benin,Atlantique,Nurse,,,,
1326925,Benin,Oueme,Security agent,,,,
2006165,Benin,Collines,Farmer,,,,
1205351,Benin,Atlantique,Statistian,,,,
1941895,Benin,Borgou,Ingenieur,,,,
1589987,Benin,Oueme,Security agent,,,,
1480151,Benin,Couffo,Driver,,,,
1489926,Benin,Atlantique,Ingenieur,,,,
1776247,Benin,Oueme,Teacher,,,,
936292,Benin,Atlantique,Cmmercial,,,,
1404700,Benin,Mono,Doctor,,,,
1397778,Benin,Donga,Cmmercial,,,,
1677031,Benin,Borgou,Ingenieur,,,,
1831277,Benin,Oueme,Driver,,,,
1322667,Benin,Borgou,Farmer,,,,
1626499,Benin,Atacora,Farmer,,,,
1170476,Benin,Collines,Teacher,,,,
1388757,Benin,Borgou,Security agent,,,,
1241630,Benin,Borgou,Driver,,,,
1757022,Benin,Alibori,Security agent,,,,
1808083,Benin,Mono,Statistian,,,,
1912051,Benin,Collines,Security agent,,,,
1825526,Benin,Collines,Tehnician,,,,
1243957,Benin,Oueme,Nurse,,,,
1846295,Benin,Donga,Doctor,,,,
1701936,Benin,Collines,Security agent,,,,
1079815,Benin,Mono,Tehnician,,,,
1051590,Benin,Oueme,Nurse,,,,
1133941,Benin,Plateau,Farmer,,,,
1916846,Benin,Atlantique,Doctor,,,,
1747742,Benin,Collines,Driver,,,,
1128661,Benin,Atlantique,Farmer,,,,
1204103,Benin,Borgou,Cmmercial,,,,
1409476,Benin,Atacora,Security agent,,,,
1380327,Benin,Oueme,Tehnician,,,,
2011505,Benin,Atlantique,Tehnician,,,,
2007113,Benin,Borgou,Tehnician,,,,
1372671,Benin,Alibori,Tehnician,,,,
1770252,Benin,Mono,Ingenieur,,,,
1712158,Benin,Plateau,Cmmercial,,,,
1288231,Benin,Atlantique,Farmer,,,,
1423297,Benin,Collines,Cmmercial,,,,
1904269,Benin,Mono,Cmmercial,,,,
1619572,Benin,Atacora,Doctor,,,,
1596656,Benin,Zou,Security agent,,,,
1202172,Benin,Couffo,Driver,,,,
1131881,Benin,Mono,Cmmercial,,,,
1846854,Benin,Atlantique,Statistian,,,,
1873012,Benin,Borgou,Teacher,,,,
1349412,Benin,Donga,Driver,,,,
1105815,Benin,Collines,Cmmercial,,,,
1604300,Benin,Atlantique,Ingenieur,,,,
1481765,Benin,Donga,Nurse,,,,
1383871,Benin,Oueme,Ingenieur,,,,
1681474,Benin,Atacora,Doctor,,,,
1964159,Benin,Donga,Ingenieur,,,,
1274066,Benin,Atacora,Statistian,,,,
1681022,Benin,Plateau,Tehnician,,,,
2005691,Benin,Oueme,Doctor,,,,
1819698,Benin,Littoral,Nurse,,,,
1989937,Benin,Atlantique,Doctor,,,,
1275356,Benin,Atlantique,Doctor,,,,
1474845,Benin,Plateau,Tehnician,,,,
1367609,Benin,Atlantique,Ingenieur,,,,
1246161,Benin,Mono,Tehnician,,,,
1061807,Benin,Atlantique,Farmer,,,,
1887511,Benin,Zou,Teacher,,,,
1600068,Benin,Plateau,Statistian,,,,
1908836,Benin,Atlantique,Nurse,,,,
1063217,Benin,Atlantique,Statistian,,,,
1786862,Benin,Collines,Cmmercial,,,,
1385312,Benin,Couffo,Statistian,,,,
1994573,Benin,Plateau,Farmer,,,,
1692563,Benin,Oueme,Statistian,,,,
1759351,Benin,Oueme,Nurse,,,,
1313345,Benin,Plateau,Driver,,,,
948840,Benin,Littoral,Cmmercial,,,,
1862161,Benin,Zou,Security agent,,,,
1295724,Benin,Atlantique,Doctor,,,,
1749133,Benin,Atlantique,Statistian,,,,
2010599,Benin,Borgou,Farmer,,,,
1268367,Benin,Atlantique,Farmer,,,,
1108864,Benin,Oueme,Farmer,,,,
1711636,Benin,Donga,Security agent,,,,
1076548,Benin,Plateau,Driver,,,,
1996322,Benin,Littoral,Doctor,,,,
1770102,Benin,Oueme,Ingenieur,,,,
2010247,Benin,Alibori,Driver,,,,
1359741,Benin,Oueme,Security agent,,,,
1204180,Benin,Oueme,Security agent,,,,
1581012,Benin,Atlantique,Ingenieur,,,,
1292146,Benin,Oueme,Security agent,,,,
2003484,Benin,Plateau,Statistian,,,,
1141654,Benin,Alibori,Ingenieur,,,,
1142847,Benin,Atlantique,Nurse,,,,
1503834,Benin,Couffo,Ingenieur,,,,
1785558,Benin,Collines,Ingenieur,,,,
2009658,Benin,Borgou,Driver,,,,
1678733,Benin,Mono,Nurse,,,,
1699105,Benin,Atlantique,Teacher,,,,
1187694,Benin,Plateau,Statistian,,,,
1677844,Benin,Plateau,Nurse,,,,
1846557,Benin,Couffo,Ingenieur,,,,
1290151,Benin,Couffo,Teacher,,,,
1437913,Benin,Borgou,Ingenieur,,,,
1314858,Benin,Atlantique,Doctor,,,,
1504320,Benin,Atlantique,Statistian,,,,
1887841,Benin,Atlantique,Tehnician,,,,
1842044,Benin,Collines,Nurse,,,,
1243832,Benin,Mono,Security agent,,,,
1763554,Benin,Atlantique,Nurse,,,,
1195154,Benin,Oueme,Cmmercial,,,,
1904944,Benin,Mono,Driver,,,,
1879349,Benin,Atacora,Teacher,,,,
2026665,Benin,Zou,Nurse,,,,
1587823,Benin,Plateau,Ingenieur,,,,
1842748,Benin,Couffo,Statistian,,,,
1675973,Benin,Atlantique,Ingenieur,,,,
1772462,Benin,Atlantique,Driver,,,,
1671848,Benin,Atlantique,Farmer,,,,
1200458,Benin,Atlantique,Statistian,,,,
1779897,Benin,Donga,Cmmercial,,,,
1742895,Benin,Oueme,Teacher,,,,
1293623,Benin,Atlantique,Teacher,,,,
1620894,Benin,Littoral,Security agent,,,,
1769033,Benin,Donga,Security agent,,,,
1339482,Benin,Atlantique,Tehnician,,,,
1046525,Benin,Zou,Farmer,,,,
1828836,Benin,Atlantique,Statistian,,,,
970139,Benin,Atlantique,Driver,,,,
1206304,Benin,Oueme,Statistian,,,,
1835134,Benin,Zou,Tehnician,,,,
1064909,Benin,Oueme,Ingenieur,,,,
1732255,Benin,Oueme,Doctor,,,,
1201987,Benin,Oueme,Nurse,,,,
1411791,Benin,Donga,Nurse,,,,
1134147,Benin,Zou,Driver,,,,
1406821,Benin,Atlantique,Driver,,,,
1896769,Benin,Alibori,Ingenieur,,,,
1084541,Benin,Atlantique,Tehnician,,,,
1812072,Benin,Atlantique,Cmmercial,,,,
1359670,Benin,Atlantique,Tehnician,,,,
1444540,Benin,Mono,Doctor,,,,
1311102,Benin,Collines,Doctor,,,,
1203075,Benin,Collines,Cmmercial,,,,
1319163,Benin,Mono,Ingenieur,,,,
1478298,Benin,Couffo,Cmmercial,,,,
1714010,Benin,Plateau,Doctor,,,,
1227591,Benin,Alibori,Teacher,,,,
1921684,Benin,Atlantique,Driver,,,,
1316545,Benin,Atlantique,Ingenieur,,,,
1759385,Benin,Collines,Nurse,,,,
1284479,Benin,Couffo,Tehnician,,,,
1355863,Benin,Zou,Security agent,,,,
1092784,Benin,Atlantique,Doctor,,,,
1642385,Benin,Oueme,Ingenieur,,,,
1259262,Benin,Borgou,Ingenieur,,,,
1170695,Benin,Collines,Tehnician,,,,
1224527,Benin,Collines,Cmmercial,,,,
1298450,Benin,Zou,Security agent,,,,
1151835,Benin,Borgou,Cmmercial,,,,
1137644,Benin,Atlantique,Driver,,,,
1902456,Benin,Donga,Statistian,,,,
1606188,Benin,Borgou,Statistian,,,,
1581006,Benin,Oueme,Driver,,,,
1705094,Benin,Atacora,Nurse,,,,
1306438,Benin,Atlantique,Doctor,,,,
1598759,Benin,Oueme,Nurse,,,,
1752252,Benin,Borgou,Driver,,,,
1204891,Benin,Borgou,Farmer,,,,
1561259,Benin,Couffo,Security agent,,,,
1597498,Benin,Atlantique,Tehnician,,,,
1847251,Benin,Littoral,Cmmercial,,,,
1995365,Benin,Atlantique,Farmer,,,,
1395352,Benin,Atlantique,Security agent,,,,
1442155,Benin,Atlantique,Doctor,,,,
1951039,Benin,Mono,Nurse,,,,
1420286,Benin,Zou,Nurse,,,,
968609,Benin,Zou,Tehnician,,,,
1524412,Benin,Atlantique,Cmmercial,,,,
1202986,Benin,Couffo,Nurse,,,,
1320481,Benin,Oueme,Tehnician,,,,
1711891,Benin,Atlantique,Farmer,,,,
2029317,Benin,Atlantique,Statistian,,,,
1663475,Benin,Oueme,Doctor,,,,
1446416,Benin,Oueme,Security agent,,,,
1057734,Benin,Oueme,Tehnician,,,,
1295779,Benin,Zou,Cmmercial,,,,
1639959,Benin,Donga,Statistian,,,,
1582151,Benin,Oueme,Teacher,,,,
1979280,Benin,Oueme,Farmer,,,,
1231006,Benin,Mono,Doctor,,,,
1921929,Benin,Atacora,Security agent,,,,
1103530,Benin,Zou,Statistian,,,,
1893991,Benin,Littoral,Driver,,,,
1844359,Benin,Oueme,Ingenieur,,,,
1702041,Benin,Collines,Statistian,,,,
1360769,Benin,Atlantique,Farmer,,,,
1504868,Benin,Alibori,Ingenieur,,,,
1432833,Benin,Plateau,Doctor,,,,
1523286,Benin,Alibori,Teacher,,,,
1139863,Benin,Mono,Statistian,,,,
2034793,Benin,Borgou,Cmmercial,,,,
1383391,Benin,Atlantique,Ingenieur,,,,
1667544,Benin,Oueme,Farmer,,,,
1291598,Benin,Oueme,Statistian,,,,
1764206,Benin,Collines,Cmmercial,,,,
1545187,Benin,Atlantique,Cmmercial,,,,
1598871,Benin,Oueme,Ingenieur,,,,
1179220,Benin,Alibori,Tehnician,,,,
1445821,Benin,Oueme,Tehnician,,,,
1430086,Benin,Atlantique,Nurse,,,,
1898492,Benin,Oueme,Teacher,,,,
1412366,Benin,Collines,Teacher,,,,
1520587,Benin,Atlantique,Cmmercial,,,,
1204366,Benin,Couffo,Farmer,,,,
1754866,Benin,Atlantique,Farmer,,,,
1916413,Benin,Atacora,Statistian,,,,
1203837,Benin,Collines,Cmmercial,,,,
1988041,Benin,Borgou,Cmmercial,,,,
1596032,Benin,Borgou,Cmmercial,,,,
1892242,Benin,Atacora,Statistian,,,,
1294476,Benin,Borgou,Statistian,,,,
1146465,Benin,Zou,Driver,,,,
2013837,Benin,Atacora,Farmer,,,,
1358803,Benin,Couffo,Ingenieur,,,,
1837505,Benin,Littoral,Statistian,,,,
1461612,Benin,Collines,Teacher,,,,
1498990,Benin,Littoral,Cmmercial,,,,
1356394,Benin,Borgou,Driver,,,,
1289032,Benin,Atlantique,Security agent,,,,
1307128,Benin,Oueme,Cmmercial,,,,
1380163,Benin,Atlantique,Ingenieur,,,,
1512660,Benin,Mono,Doctor,,,,
1199129,Benin,Atlantique,Tehnician,,,,
1596689,Benin,Atlantique,Doctor,,,,
1584688,Benin,Atlantique,Teacher,,,,
1859910,Benin,Borgou,Statistian,,,,
1776939,Benin,Couffo,Teacher,,,,
1201873,Benin,Mono,Driver,,,,
1629999,Benin,Atlantique,Doctor,,,,
1902738,Benin,Borgou,Driver,,,,
1686405,Benin,Couffo,Teacher,,,,
966597,Benin,Atlantique,Nurse,,,,
1281209,Benin,Couffo,Security agent,,,,
1805507,Benin,Collines,Cmmercial,,,,
1785656,Benin,Atlantique,Cmmercial,,,,
1140655,Benin,Borgou,Cmmercial,,,,
1303209,Benin,Collines,Ingenieur,,,,
1773024,Benin,Atlantique,Cmmercial,,,,
1685739,Benin,Borgou,Tehnician,,,,
1456655,Benin,Atlantique,Ingenieur,,,,
1408315,Benin,Oueme,Nurse,,,,
1908020,Benin,Atlantique,Farmer,,,,
1715286,Benin,Mono,Doctor,,,,
1499225,Benin,Mono,Tehnician,,,,
1571285,Benin,Atlantique,Ingenieur,,,,
1204086,Benin,Zou,Nurse,,,,
1323784,Benin,Atlantique,Security agent,,,,
1205575,Benin,Atlantique,Nurse,,,,
1834861,Benin,Littoral,Driver,,,,
1982452,Benin,Oueme,Farmer,,,,
1608106,Benin,Atlantique,Cmmercial,,,,
1590060,Benin,Oueme,Teacher,,,,
1820020,Benin,Collines,Nurse,,,,
1308365,Benin,Collines,Doctor,,,,
1292932,Benin,Atlantique,Driver,,,,
1360102,Benin,Oueme,Ingenieur,,,,
1693303,Benin,Donga,Farmer,,,,
1284050,Benin,Donga,Farmer,,,,
1952763,Benin,Donga,Teacher,,,,
1715559,Benin,Borgou,Teacher,,,,
1734109,Benin,Atlantique,Doctor,,,,
1299090,Benin,Atacora,Doctor,,,,
1410418,Benin,Collines,Farmer,,,,
1912794,Benin,Donga,Doctor,,,,
1681318,Benin,Borgou,Doctor,,,,
1183224,Benin,Borgou,Cmmercial,,,,
1010461,Benin,Atlantique,Teacher,,,,
1846787,Benin,Collines,Teacher,,,,
1845954,Benin,Atlantique,Farmer,,,,
976938,Benin,Atlantique,Statistian,,,,
1734555,Benin,Atlantique,Tehnician,,,,
1767238,Benin,Oueme,Cmmercial,,,,
1131309,Benin,Couffo,Security agent,,,,
927683,Benin,Oueme,Ingenieur,,,,
1510508,Benin,Atlantique,Doctor,,,,
1903197,Benin,Atacora,Teacher,,,,
1471618,Benin,Zou,Nurse,,,,
1081940,Benin,Oueme,Statistian,,,,
1681095,Benin,Atlantique,Nurse,,,,
1203222,Benin,Atlantique,Ingenieur,,,,
1206178,Benin,Atlantique,Security agent,,,,
1861625,Benin,Zou,Doctor,,,,
1848530,Benin,Zou,Tehnician,,,,
1614813,Benin,Littoral,Teacher,,,,
1257335,Benin,Donga,Nurse,,,,
1385715,Benin,Oueme,Tehnician,,,,
1317111,Benin,Donga,Tehnician,,,,
1295840,Benin,Zou,Doctor,,,,
2022224,Benin,Collines,Nurse,,,,
1866081,Benin,Borgou,Tehnician,,,,
1883679,Benin,Zou,Doctor,,,,
973235,Benin,Atlantique,Security agent,,,,
1110012,Benin,Zou,Doctor,,,,
1312606,Benin,Atlantique,Doctor,,,,
1778009,Benin,Collines,Cmmercial,,,,
1479732,Benin,Atlantique,Farmer,,,,
1494729,Benin,Couffo,Nurse,,,,
1763989,Benin,Collines,Doctor,,,,
1300636,Benin,Atlantique,Nurse,,,,
1794764,Benin,Atlantique,Tehnician,,,,
1772443,Benin,Oueme,Tehnician,,,,
1327151,Benin,Oueme,Statistian,,,,
1203368,Benin,Plateau,Tehnician,,,,
1987411,Benin,Atlantique,Security agent,,,,
1292258,Benin,Atacora,Tehnician,,,,
1234209,Benin,Borgou,Teacher,,,,
1237058,Benin,Donga,Nurse,,,,
1262051,Benin,Mono,Driver,,,,
1326755,Benin,Atlantique,Statistian,,,,
1496686,Benin,Donga,Statistian,,,,
1785184,Benin,Borgou,Cmmercial,,,,
1675876,Benin,Alibori,Statistian,,,,
2021325,Benin,Mono,Ingenieur,,,,
1291431,Benin,Zou,Cmmercial,,,,
1257300,Benin,Collines,Cmmercial,,,,
2040387,Benin,Atlantique,Teacher,,,,
1505584,Benin,Oueme,Nurse,,,,
1178431,Benin,Mono,Statistian,,,,
1892632,Benin,Atlantique,Statistian,,,,
1933345,Benin,Zou,Teacher,,,,
1248806,Benin,Atlantique,Ingenieur,,,,
1304174,Benin,Collines,Ingenieur,,,,
1839740,Benin,Plateau,Statistian,,,,
1207116,Benin,Mono,Nurse,,,,
1401851,Benin,Mono,Nurse,,,,
1052602,Benin,Atlantique,Nurse,,,,
1777615,Benin,Atacora,Teacher,,,,
1206564,Benin,Mono,Doctor,,,,
1259359,Benin,Donga,Nurse,,,,
1325665,Benin,Couffo,Teacher,,,,
1309836,Benin,Donga,Cmmercial,,,,
973962,Benin,Collines,Tehnician,,,,
1588730,Benin,Borgou,Ingenieur,,,,
1841584,Benin,Borgou,Tehnician,,,,
1208337,Benin,Couffo,Teacher,,,,
1332795,Benin,Zou,Tehnician,,,,
1400387,Benin,Collines,Ingenieur,,,,
1844097,Benin,Atlantique,Nurse,,,,
1304529,Benin,Atlantique,Nurse,,,,
1228579,Benin,Borgou,Cmmercial,,,,
1442416,Benin,Couffo,Statistian,,,,
1607946,Benin,Atlantique,Statistian,,,,
1708097,Benin,Atacora,Farmer,,,,
1782155,Benin,Mono,Statistian,,,,
1292653,Benin,Borgou,Security agent,,,,
1811515,Benin,Donga,Statistian,,,,
1188480,Benin,Oueme,Ingenieur,,,,
1496408,Benin,Atlantique,Teacher,,,,
959201,Benin,Atlantique,Cmmercial,,,,
1397078,Benin,Atlantique,Nurse,,,,
1921509,Benin,Borgou,Teacher,,,,
1911224,Benin,Oueme,Doctor,,,,
1853135,Benin,Couffo,Statistian,,,,
1302089,Benin,Oueme,Teacher,,,,
1420892,Benin,Collines,Doctor,,,,
1510333,Benin,Borgou,Ingenieur,,,,
1883417,Benin,Plateau,Security agent,,,,
1478594,Benin,Alibori,Cmmercial,,,,
1206922,Benin,Collines,Doctor,,,,
1307908,Benin,Oueme,Driver,,,,
1569515,Benin,Borgou,Teacher,,,,
1346955,Benin,Alibori,Doctor,,,,
1194905,Benin,Atlantique,Tehnician,,,,
1562866,Benin,Oueme,Ingenieur,,,,
1421074,Benin,Atlantique,Security agent,,,,
1049830,Benin,Oueme,Tehnician,,,,
1217304,Benin,Atlantique,Doctor,,,,
1870928,Benin,Borgou,Ingenieur,,,,
1765802,Benin,Oueme,Nurse,,,,
1924968,Benin,Oueme,Doctor,,,,
1774190,Benin,Couffo,Cmmercial,,,,
1846299,Benin,Mono,Nurse,,,,
1380091,Benin,Atlantique,Driver,,,,
1540359,Benin,Oueme,Tehnician,,,,
1341864,Benin,Atlantique,Doctor,,,,
1096254,Benin,Atlantique,Doctor,,,,
1642573,Benin,Collines,Driver,,,,
1512952,Benin,Oueme,Doctor,,,,
1615491,Benin,Atlantique,Nurse,,,,
1845323,Benin,Oueme,Farmer,,,,
1911513,Benin,Oueme,Doctor,,,,
1321005,Benin,Alibori,Statistian,,,,
1131255,Benin,Couffo,Cmmercial,,,,
1245988,Benin,Mono,Tehnician,,,,
1740309,Benin,Plateau,Tehnician,,,,
1709870,Benin,Donga,Nurse,,,,
1149203,Benin,Borgou,Security agent,,,,
1994827,Benin,Donga,Farmer,,,,
1137456,Benin,Mono,Tehnician,,,,
1389329,Benin,Plateau,Nurse,,,,
1546241,Benin,Atlantique,Cmmercial,,,,
1160559,Benin,Atlantique,Cmmercial,,,,
1325731,Benin,Oueme,Statistian,,,,
1494275,Benin,Atlantique,Teacher,,,,
1755276,Benin,Littoral,Teacher,,,,
1197979,Benin,Collines,Nurse,,,,
1828041,Benin,Borgou,Doctor,,,,
1848727,Benin,Donga,Teacher,,,,
2024600,Benin,Atacora,Statistian,,,,
1054557,Benin,Atlantique,Security agent,,,,
1825663,Benin,Atlantique,Driver,,,,
1196144,Benin,Mono,Tehnician,,,,
1825965,Benin,Atlantique,Tehnician,,,,
1913552,Benin,Collines,Security agent,,,,
1589100,Benin,Donga,Statistian,,,,
1821614,Benin,Atacora,Ingenieur,,,,
1481804,Benin,Atlantique,Farmer,,,,
1890081,Benin,Atlantique,Doctor,,,,
1817977,Benin,Plateau,Security agent,,,,
1503537,Benin,Littoral,Nurse,,,,
1468960,Benin,Collines,Nurse,,,,
1778327,Benin,Oueme,Farmer,,,,
1316752,Benin,Donga,Ingenieur,,,,
1572964,Benin,Alibori,Cmmercial,,,,
1830756,Benin,Plateau,Driver,,,,
1301629,Benin,Alibori,Doctor,,,,
1172870,Benin,Oueme,Statistian,,,,
1472206,Benin,Atlantique,Doctor,,,,
1508610,Benin,Littoral,Ingenieur,,,,
1560534,Benin,Atlantique,Tehnician,,,,
1917016,Benin,Atlantique,Driver,,,,
1325693,Benin,Borgou,Ingenieur,,,,
1677669,Benin,Atlantique,Teacher,,,,
1724526,Benin,Littoral,Farmer,,,,
1127851,Benin,Collines,Farmer,,,,
1282522,Benin,Atlantique,Security agent,,,,
1357625,Benin,Alibori,Teacher,,,,
1691445,Benin,Mono,Nurse,,,,
1783809,Benin,Mono,Cmmercial,,,,
1247342,Benin,Alibori,Doctor,,,,
1281493,Benin,Atlantique,Farmer,,,,
1028848,Benin,Atlantique,Cmmercial,,,,
1555374,Benin,Plateau,Tehnician,,,,
1191103,Benin,Mono,Tehnician,,,,
1204563,Benin,Oueme,Statistian,,,,
1198026,Benin,Mono,Statistian,,,,
1615385,Benin,Atlantique,Nurse,,,,
1751675,Benin,Oueme,Security agent,,,,
1309339,Benin,Oueme,Nurse,,,,
1489962,Benin,Couffo,Cmmercial,,,,
1359129,Benin,Alibori,Ingenieur,,,,
1835856,Benin,Oueme,Security agent,,,,
1398068,Benin,Atlantique,Statistian,,,,
1980174,Benin,Alibori,Tehnician,,,,
1045844,Benin,Atlantique,Statistian,,,,
1425652,Benin,Oueme,Farmer,,,,
1978385,Benin,Couffo,Driver,,,,
1034625,Benin,Atlantique,Nurse,,,,
2022613,Benin,Donga,Nurse,,,,
1093740,Benin,Plateau,Tehnician,,,,
1315777,Benin,Atacora,Statistian,,,,
1588595,Benin,Atlantique,Tehnician,,,,
1844226,Benin,Oueme,Nurse,,,,
1906964,Benin,Atlantique,Nurse,,,,
1830964,Benin,Littoral,Security agent,,,,
1843118,Benin,Mono,Cmmercial,,,,
1754648,Benin,Plateau,Farmer,,,,
1997495,Benin,Zou,Statistian,,,,
1245772,Benin,Atlantique,Teacher,,,,
1309644,Benin,Mono,Nurse,,,,
1775800,Benin,Zou,Driver,,,,
1040190,Benin,Oueme,Tehnician,,,,
1202672,Benin,Couffo,Doctor,,,,
1821990,Benin,Oueme,Tehnician,,,,
1560172,Benin,Collines,Driver,,,,
1057484,Benin,Atlantique,Statistian,,,,
1432347,Benin,Plateau,Doctor,,,,
1265141,Benin,Donga,Statistian,,,,
1812122,Benin,Plateau,Nurse,,,,
1713549,Benin,Donga,Statistian,,,,
1164976,Benin,Mono,Ingenieur,,,,
1629950,Benin,Donga,Teacher,,,,
1652008,Benin,Oueme,Security agent,,,,
1199348,Benin,Atlantique,Driver,,,,
1203985,Benin,Couffo,Security agent,,,,
1133834,Benin,Borgou,Cmmercial,,,,
1568581,Benin,Atacora,Doctor,,,,
1202063,Benin,Atlantique,Doctor,,,,
2028073,Benin,Oueme,Ingenieur,,,,
1283810,Benin,Atlantique,Doctor,,,,
1715648,Benin,Collines,Doctor,,,,
1311381,Benin,Oueme,Statistian,,,,
1354166,Benin,Donga,Farmer,,,,
1798816,Benin,Atlantique,Ingenieur,,,,
1111752,Benin,Atlantique,Cmmercial,,,,
1922595,Benin,Atlantique,Doctor,,,,
1121615,Benin,Collines,Ingenieur,,,,
1005068,Benin,Atlantique,Teacher,,,,
1256494,Benin,Borgou,Security agent,,,,
1264563,Benin,Borgou,Cmmercial,,,,
1933397,Benin,Atlantique,Tehnician,,,,
1203445,Benin,Oueme,Farmer,,,,
1155381,Benin,Alibori,Statistian,,,,
1488846,Benin,Collines,Ingenieur,,,,
1773259,Benin,Oueme,Cmmercial,,,,
1593608,Benin,Oueme,Farmer,,,,
1299104,Benin,Oueme,Doctor,,,,
1358360,Benin,Borgou,Statistian,,,,
1003412,Benin,Oueme,Farmer,,,,
1927219,Benin,Plateau,Doctor,,,,
1156900,Benin,Couffo,Ingenieur,,,,
1841821,Benin,Borgou,Nurse,,,,
1701373,Benin,Borgou,Nurse,,,,
1620849,Benin,Plateau,Statistian,,,,
1170579,Benin,Borgou,Ingenieur,,,,
1559394,Benin,Atlantique,Teacher,,,,
